"#","Player","Pos","Team","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","AVG","TTL"
"94","Keelan Cole Sr.","WR","LV","-","-","5","12.2","5.8","-","1.6","5.5","11.6","2.8","0","4.4","-","3.7","1.9","4.5","5.5","14.4","5.6","78.9"
"95","Jalen Reagor","WR","NE","16.9","2.5","10.3","3.1","5.4","0","10.5","3.1","0.4","1.4","0.9","5.1","1.7","BYE","8.7","3.5","-0.3","4.9","4.6","78.1"
"96","Sterling Shepard","WR","NYG","24.3","17.5","3.6","-","-","17.6","-","6.5","-","BYE","-","-","-","4.7","3.5","-","-","-","11.1","77.7"
"97","Devin Duvernay","WR","BAL","1.6","0","10.2","6.1","8.5","4.6","1.9","BYE","8.8","8.7","7.7","2.5","4.1","3.7","4.3","-","4.3","0.2","4.8","77.2"
"98","Jamal Agnew","WR","JAC","0","6","0","4.8","10.9","12.8","BYE","15.8","6.8","13.9","5","-","-","-","-","0","0","-","6.3","76"
"99","DeSean Jackson","WR","FA","4.1","-","21","1.6","7.8","1.6","0","-","-","2.8","0.4","19.2","2.4","2.9","2.1","8.4","1.5","-","5.4","75.8"
"100","T.Y. Hilton","WR","FA","-","-","-","-","-","12","-","3.6","-","1.5","4.6","12.8","4.2","-","2.9","15.1","11.5","5.9","7.4","74.1"
"101","Tyler Johnson","WR","LAR","0","1.5","9.3","0","7.2","-","3.6","11.5","-","4.7","1.8","1.9","1.5","4.7","8.1","0","9","7.2","4.5","72"
"102","Calvin Ridley","WR","JAC","10.1","19.3","14.1","15","-","-","12.6","-","-","-","-","-","-","-","-","-","-","-","14.2","71.1"
"103","Sammy Watkins","WR","FA","13.6","8.4","10.8","8.9","5.5","-","-","-","-","-0.3","7.8","1.8","13.9","0","-","-","-","0","6.4","70.4"
"104","Demarcus Robinson","WR","LAR","1.9","13.6","3.7","-","1.8","13.6","1.7","2.8","1.2","5.3","0","-","4.1","-","0","3.5","11.3","4.9","4.6","69.4"
"105","Danny Amendola","WR","FA","14.4","1.9","-","-","-","-","4.7","2.3","7.9","-","0","5.3","-","-","-","-","-","32.3","8.6","68.8"
"106","Darius Slayton","WR","NYG","9.5","14.4","1.8","-","-","-","11.3","0","0","BYE","5.7","5.7","3.3","0","4.3","1.7","-","10.9","5.3","68.6"
"107","Ray-Ray McCloud III","WR","SF","0","0","6.3","1.2","1.1","3.8","-","1","0.2","15.3","3.7","-","1.7","9.2","1","6.5","7.5","7.7","4.1","66.2"
"108","James Washington","WR","FA","3","0","5","10.9","-","1.9","-","1.4","6.5","9.5","3.2","1.3","0","16.5","6.6","0","0","-","4.4","65.8"
"109","Chester Rogers","WR","FA","10.2","4.2","7.6","11.3","4.5","1.7","-","0","0","1.9","6.1","1.2","-","2.3","7","1.3","3.3","2.4","4.1","65"
"110","Damiere Byrd","WR","FA","4.9","-","-","-","-","0","2","-","-","-","1.3","8.2","6.6","15.6","9.2","4.1","3.3","9.7","5.9","64.9"
"111","Chris Conley","WR","SF","4.7","2.3","0","0","15.4","2","-","3.4","5.8","-","7.7","-","0","4","3.2","15","1.1","-","4.6","64.6"
