"#","Player","Pos","Team","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","AVG","TTL"
"81","Chris Evans","RB","CIN","-","2.4","4.6","-","3.5","15.7","-","-","2.1","BYE","1.7","3.8","-","-","-","0.1","-","15.9","5.5","49.8"
"82","JaMycal Hasty","RB","NE","8.8","9.9","-","-","-","-","4.6","5.3","4.3","-","-","-","0","4","0.6","5.9","1.6","4.5","4.5","49.5"
"83","Chris Carson","RB","FA","12.7","15.1","16.2","4.1","-","-","-","-","-","-","-","-","-","-","-","-","-","-","12","48.1"
"84","Carlos Hyde","RB","FA","7.8","0.7","4.4","-","1.3","0","-","13.2","6.3","1.4","0","1.6","7.3","1.8","-","-","-","-","3.8","45.8"
"85","Phillip Lindsay","RB","FA","8.5","9.4","0.5","-0.1","1.9","7.4","0.8","0.8","2.8","-","-0.3","4.2","-","-","-","3.6","1.9","4","3.2","45.4"
"86","Matt Breida","RB","NYG","0.4","-","-","-","-","-","-","-","-","18","7.7","13.5","1.8","1.2","0.1","-","-","-","6.1","42.7"
"87","Ty'Son Williams","RB","FA","18.4","11.3","2.2","-","4.1","-","5.4","-","0","-","-","0.1","-","-","-","-","-","0.4","5.2","41.9"
"88","Salvon Ahmed","RB","MIA","4.8","1.7","-","3.3","4.1","4.7","7.2","3.8","0.6","2.5","-","3.6","2.3","BYE","-","-","-","-","3.5","38.6"
"89","Le'Veon Bell","RB","FA","-","-","-","1.1","-","7.8","1.4","-","10.8","0.1","-","-","-","-","-","-0.1","8.5","8.5","4.8","38.1"
"90","Ke'Shawn Vaughn","RB","NE","-","-","-","-","-","-","2.7","-","-","-","0.4","-","-","BYE","1.9","13","6.5","12.1","6.1","36.6"
